EmployeeNumber,JobRole,ONET_SOC_Code,Skill_Name,Skill_Type
838,Research Scientist,19-1029.01,Monitoring,Essential
838,Research Scientist,19-1029.01,Active Listening,Essential
838,Research Scientist,19-1029.01,Learning Strategies,Essential
838,Research Scientist,19-1029.01,Amazon Web Services AWS software,Software
838,Research Scientist,19-1029.01,Canu,Software
838,Research Scientist,19-1029.01,C#,Software
838,Research Scientist,19-1029.01,User interface design software,Software
838,Research Scientist,19-1029.01,Bash,Software
838,Research Scientist,19-1029.01,BioPerl,Software
838,Research Scientist,19-1029.01,Relational database management software,Software
838,Research Scientist,19-1029.01,PHP,Software
838,Research Scientist,19-1029.01,GenePattern,Software
838,Research Scientist,19-1029.01,Accelrys Pipeline Pilot,Software
838,Research Scientist,19-1029.01,Microsoft Visual Studio,Software
838,Research Scientist,19-1029.01,JavaScript Object Notation JSON,Software
838,Research Scientist,19-1029.01,Microsoft SQL Server,Software
838,Research Scientist,19-1029.01,Tibco S-PLUS,Software
838,Research Scientist,19-1029.01,jQuery,Software
838,Research Scientist,19-1029.01,TopHat,Software
838,Research Scientist,19-1029.01,Apache Groovy,Software
838,Research Scientist,19-1029.01,Oracle Java,Software
838,Research Scientist,19-1029.01,Teradata software,Software
838,Research Scientist,19-1029.01,Microsoft Active Server Pages ASP,Software
838,Research Scientist,19-1029.01,MySQL,Software
838,Research Scientist,19-1029.01,dbSNP,Software
838,Research Scientist,19-1029.01,Bowtie,Software
838,Research Scientist,19-1029.01,BWA,Software
838,Research Scientist,19-1029.01,Object oriented development environment software,Software
838,Research Scientist,19-1029.01,ENSEMBL,Software
838,Research Scientist,19-1029.01,Cufflinks,Software
838,Research Scientist,19-1029.01,Snakemake,Software
838,Research Scientist,19-1029.01,Apache HTTP Server,Software
838,Research Scientist,19-1029.01,Microsoft Visual Basic for Applications VBA,Software
838,Research Scientist,19-1029.01,Tableau,Software
838,Research Scientist,19-1029.01,Oracle JavaServer Pages JSP,Software
838,Research Scientist,19-1029.01,NCBI RefSeq,Software
838,Research Scientist,19-1029.01,IBM SPSS Statistics,Software
838,Research Scientist,19-1029.01,Biomatters Geneious,Software
838,Research Scientist,19-1029.01,Salesforce software,Software
838,Research Scientist,19-1029.01,Extensible markup language XML,Software
838,Research Scientist,19-1029.01,Perl,Software
838,Research Scientist,19-1029.01,JavaScript,Software
838,Research Scientist,19-1029.01,Microsoft Azure software,Software
838,Research Scientist,19-1029.01,Microsoft PowerPoint,Software
838,Research Scientist,19-1029.01,Apache Hadoop,Software
838,Research Scientist,19-1029.01,Public genomic databases,Software
838,Research Scientist,19-1029.01,Git,Software
838,Research Scientist,19-1029.01,Apache Accumulo,Software
838,Research Scientist,19-1029.01,Scala,Software
838,Research Scientist,19-1029.01,Velvet,Software
838,Research Scientist,19-1029.01,GenBank,Software
838,Research Scientist,19-1029.01,PostgreSQL,Software
838,Research Scientist,19-1029.01,Python,Software
838,Research Scientist,19-1029.01,StataCorp Stata,Software
838,Research Scientist,19-1029.01,Web browser software,Software
838,Research Scientist,19-1029.01,UNIX,Software
838,Research Scientist,19-1029.01,Roche 454 Life Sciences GS Data Analysis,Software
838,Research Scientist,19-1029.01,Docker,Software
838,Research Scientist,19-1029.01,Bioconductor software,Software
838,Research Scientist,19-1029.01,Hypertext markup language HTML,Software
838,Research Scientist,19-1029.01,BLAT,Software
838,Research Scientist,19-1029.01,Formula translation/translator FORTRAN,Software
838,Research Scientist,19-1029.01,Oracle Database,Software
840,Sales Executive,41-4012.00,Science,Essential
840,Sales Executive,41-4012.00,Active Learning,Essential
840,Sales Executive,41-4012.00,Mathematics,Essential
840,Sales Executive,41-4012.00,Speaking,Essential
840,Sales Executive,41-4012.00,Monitoring,Essential
840,Sales Executive,41-4012.00,Learning Strategies,Essential
840,Sales Executive,41-4012.00,Critical Thinking,Essential
840,Sales Executive,41-4012.00,SAS,Software
840,Sales Executive,41-4012.00,Tableau,Software
840,Sales Executive,41-4012.00,Oracle PeopleSoft,Software
840,Sales Executive,41-4012.00,Contract tracking software,Software
840,Sales Executive,41-4012.00,Oracle Eloqua,Software
840,Sales Executive,41-4012.00,GroupMe,Software
840,Sales Executive,41-4012.00,Google Analytics,Software
840,Sales Executive,41-4012.00,Cisco Webex,Software
840,Sales Executive,41-4012.00,Microsoft Project,Software
840,Sales Executive,41-4012.00,Virtual private networking VPN software,Software
840,Sales Executive,41-4012.00,Google Docs,Software
840,Sales Executive,41-4012.00,Microsoft Visual Basic,Software
840,Sales Executive,41-4012.00,Geographic information system GIS software,Software
840,Sales Executive,41-4012.00,Novo Customer Tracking Software,Software
840,Sales Executive,41-4012.00,SmugMug Flickr,Software
840,Sales Executive,41-4012.00,Healthcare common procedure coding system HCPCS,Software
840,Sales Executive,41-4012.00,Database software,Software
840,Sales Executive,41-4012.00,Citrix cloud computing software,Software
840,Sales Executive,41-4012.00,Google Ads,Software
840,Sales Executive,41-4012.00,Apple Keynote,Software
840,Sales Executive,41-4012.00,Apple macOS,Software
840,Sales Executive,41-4012.00,Yardi software,Software
840,Sales Executive,41-4012.00,Oracle Database,Software
840,Sales Executive,41-4012.00,Sage SalesLogix,Software
840,Sales Executive,41-4012.00,Soffront CRM Portal,Software
840,Sales Executive,41-4012.00,NortonLifeLock cybersecurity software,Software
840,Sales Executive,41-4012.00,Mozilla Firefox,Software
840,Sales Executive,41-4012.00,Computerized time management systems,Software
840,Sales Executive,41-4012.00,Ardexus Mode,Software
840,Sales Executive,41-4012.00,Microsoft Visio,Software
840,Sales Executive,41-4012.00,Root Systems SPS Process Management,Software
840,Sales Executive,41-4012.00,Relavis CRM Portal,Software
840,Sales Executive,41-4012.00,FaceTime,Software
840,Sales Executive,41-4012.00,Advantage Signature Marketing Group Web Master,Software
840,Sales Executive,41-4012.00,Microsoft Exchange,Software
840,Sales Executive,41-4012.00,Voice over internet protocol VoIP system software,Software
840,Sales Executive,41-4012.00,Relational database management software,Software
840,Sales Executive,41-4012.00,ESRI ArcGIS software,Software
840,Sales Executive,41-4012.00,Commence Application Suite,Software
840,Sales Executive,41-4012.00,Data entry software,Software
840,Sales Executive,41-4012.00,Zoom,Software
840,Sales Executive,41-4012.00,LogMeIn GoToMeeting,Software
840,Sales Executive,41-4012.00,MicroStrategy,Software
840,Sales Executive,41-4012.00,IBM SPSS Statistics,Software
840,Sales Executive,41-4012.00,SSA Global BPCS,Software
840,Sales Executive,41-4012.00,LogMeIn GoToWebinar,Software
840,Sales Executive,41-4012.00,Oracle JD Edwards EnterpriseOne,Software
840,Sales Executive,41-4012.00,Microsoft Dynamics CRM,Software
840,Sales Executive,41-4012.00,Tigerpaw,Software
840,Sales Executive,41-4012.00,Microsoft Outlook,Software
840,Sales Executive,41-4012.00,Microsoft Teams,Software
840,Sales Executive,41-4012.00,Marketo Marketing Automation,Software
840,Sales Executive,41-4012.00,Adobe Acrobat,Software
840,Sales Executive,41-4012.00,MASterMind,Software
840,Sales Executive,41-4012.00,Oracle Fusion Applications,Software
840,Sales Executive,41-4012.00,Microsoft Dynamics,Software
840,Sales Executive,41-4012.00,Sage 50 Accounting,Software
840,Sales Executive,41-4012.00,Medical condition coding software,Software
840,Sales Executive,41-4012.00,Screencastify,Software
840,Sales Executive,41-4012.00,SamePage StudioCRM,Software
840,Sales Executive,41-4012.00,Intuit QuickBooks,Software
840,Sales Executive,41-4012.00,Oracle E-Business Suite Financials,Software
840,Sales Executive,41-4012.00,Sales force automation software,Software
840,Sales Executive,41-4012.00,Microsoft PowerPoint,Software
840,Sales Executive,41-4012.00,Google Drive,Software
840,Sales Executive,41-4012.00,Contact management systems,Software
840,Sales Executive,41-4012.00,Fund accounting software,Software
840,Sales Executive,41-4012.00,Google Meet,Software
840,Sales Executive,41-4012.00,Contract Central,Software
840,Sales Executive,41-4012.00,IBM Notes,Software
840,Sales Executive,41-4012.00,Microsoft Excel,Software
840,Sales Executive,41-4012.00,IBM Cognos Impromptu,Software
840,Sales Executive,41-4012.00,UNIX,Software
840,Sales Executive,41-4012.00,Blink,Software
840,Sales Executive,41-4012.00,Handheld computer device software,Software
840,Sales Executive,41-4012.00,Dropbox,Software
840,Sales Executive,41-4012.00,Aptean Onyx CRM,Software
840,Sales Executive,41-4012.00,3M Post-it App,Software
840,Sales Executive,41-4012.00,Adobe Dreamweaver,Software
840,Sales Executive,41-4012.00,Adobe Illustrator,Software
840,Sales Executive,41-4012.00,IBM Power Systems software,Software
840,Sales Executive,41-4012.00,Slack,Software
840,Sales Executive,41-4012.00,Ardexus TASC,Software
840,Sales Executive,41-4012.00,Delphi Technology,Software
840,Sales Executive,41-4012.00,Microsoft Office software,Software
840,Sales Executive,41-4012.00,Maximizer Software Maximizer Enterprise,Software
840,Sales Executive,41-4012.00,Facebook,Software
840,Sales Executive,41-4012.00,LinkedIn,Software
840,Sales Executive,41-4012.00,Computerized call calendars,Software
842,Sales Executive,41-4012.00,Reading Comprehension,Essential
842,Sales Executive,41-4012.00,Writing,Essential
842,Sales Executive,41-4012.00,Speaking,Essential
842,Sales Executive,41-4012.00,Critical Thinking,Essential
842,Sales Executive,41-4012.00,Active Listening,Essential
842,Sales Executive,41-4012.00,Mathematics,Essential
842,Sales Executive,41-4012.00,Monitoring,Essential
842,Sales Executive,41-4012.00,Facebook,Software
842,Sales Executive,41-4012.00,3M Post-it App,Software
842,Sales Executive,41-4012.00,IBM Notes,Software
842,Sales Executive,41-4012.00,Database software,Software
842,Sales Executive,41-4012.00,Sage SalesLogix,Software
842,Sales Executive,41-4012.00,UNIX,Software
842,Sales Executive,41-4012.00,Adobe Dreamweaver,Software
842,Sales Executive,41-4012.00,interlinkONE,Software
842,Sales Executive,41-4012.00,Oracle JD Edwards EnterpriseOne,Software
842,Sales Executive,41-4012.00,SAS,Software
842,Sales Executive,41-4012.00,Oracle Business Intelligence Enterprise Edition,Software
842,Sales Executive,41-4012.00,Adobe Photoshop,Software
842,Sales Executive,41-4012.00,Microsoft Outlook,Software
842,Sales Executive,41-4012.00,MASterMind,Software
842,Sales Executive,41-4012.00,Social media sites,Software
842,Sales Executive,41-4012.00,FaceTime,Software
842,Sales Executive,41-4012.00,SmugMug Flickr,Software
842,Sales Executive,41-4012.00,Virtual private networking VPN software,Software
842,Sales Executive,41-4012.00,Extensible markup language XML,Software
842,Sales Executive,41-4012.00,Adobe InDesign,Software
842,Sales Executive,41-4012.00,Epic Systems,Software
842,Sales Executive,41-4012.00,ACT! Premium,Software
842,Sales Executive,41-4012.00,Geographic information system GIS software,Software
842,Sales Executive,41-4012.00,Microsoft Office software,Software
842,Sales Executive,41-4012.00,Contract Central,Software
842,Sales Executive,41-4012.00,Eclipse IDE,Software
842,Sales Executive,41-4012.00,HEAT Software GoldMine,Software
842,Sales Executive,41-4012.00,Root Systems SPS Process Management,Software
842,Sales Executive,41-4012.00,Oracle WebLogic Server,Software
842,Sales Executive,41-4012.00,Sales force automation software,Software
842,Sales Executive,41-4012.00,Advantage Signature Marketing Group Web Master,Software
842,Sales Executive,41-4012.00,Microsoft PowerPoint,Software
842,Sales Executive,41-4012.00,Marketo Marketing Automation,Software
842,Sales Executive,41-4012.00,Apple macOS,Software
842,Sales Executive,41-4012.00,Computerized call calendars,Software
842,Sales Executive,41-4012.00,Eko,Software
842,Sales Executive,41-4012.00,ESRI ArcGIS software,Software
842,Sales Executive,41-4012.00,Apple Keynote,Software
842,Sales Executive,41-4012.00,GroupMe,Software
842,Sales Executive,41-4012.00,Voice over internet protocol VoIP system software,Software
842,Sales Executive,41-4012.00,Contract tracking software,Software
842,Sales Executive,41-4012.00,Citrix cloud computing software,Software
842,Sales Executive,41-4012.00,Cisco Webex,Software
842,Sales Executive,41-4012.00,Microsoft OneNote,Software
842,Sales Executive,41-4012.00,McAfee,Software
842,Sales Executive,41-4012.00,LinkedIn,Software
842,Sales Executive,41-4012.00,Microsoft Visio,Software
842,Sales Executive,41-4012.00,IBM SPSS Statistics,Software
842,Sales Executive,41-4012.00,vtiger CRM,Software
842,Sales Executive,41-4012.00,Evernote,Software
842,Sales Executive,41-4012.00,Soffront CRM Portal,Software
842,Sales Executive,41-4012.00,Intuit QuickBooks,Software
842,Sales Executive,41-4012.00,Microsoft Internet Explorer,Software
842,Sales Executive,41-4012.00,Microsoft Exchange,Software
842,Sales Executive,41-4012.00,Mozilla Thunderbird,Software
842,Sales Executive,41-4012.00,Google Meet,Software
842,Sales Executive,41-4012.00,Google Analytics,Software
842,Sales Executive,41-4012.00,Autodesk AutoCAD,Software
842,Sales Executive,41-4012.00,Microsoft Project,Software
842,Sales Executive,41-4012.00,Ardexus Mode,Software
842,Sales Executive,41-4012.00,Microsoft SharePoint,Software
842,Sales Executive,41-4012.00,Microsoft Publisher,Software
842,Sales Executive,41-4012.00,FileMaker Pro,Software
842,Sales Executive,41-4012.00,IBM Power Systems software,Software
842,Sales Executive,41-4012.00,Oracle Database,Software
842,Sales Executive,41-4012.00,Oracle Eloqua,Software
842,Sales Executive,41-4012.00,Delphi Technology,Software
842,Sales Executive,41-4012.00,Google Drive,Software
842,Sales Executive,41-4012.00,Adobe Acrobat,Software
842,Sales Executive,41-4012.00,HubSpot software,Software
842,Sales Executive,41-4012.00,MicroStrategy,Software
842,Sales Executive,41-4012.00,Novo Customer Tracking Software,Software
842,Sales Executive,41-4012.00,Computerized time management systems,Software
842,Sales Executive,41-4012.00,Microsoft Teams,Software
842,Sales Executive,41-4012.00,Contact management systems,Software
842,Sales Executive,41-4012.00,Relavis CRM Portal,Software
842,Sales Executive,41-4012.00,Google Ads,Software
