EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight
1105,41-4012.00,Medical condition coding software,3.0
1105,41-4012.00,Learning Strategies,2.25
1105,41-4012.00,Geographic information system GIS software,3.0
1105,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0
1105,41-4012.00,Microsoft Dynamics,3.0
1105,41-4012.00,Google Analytics,3.0
1105,41-4012.00,Active Learning,3.12
1106,29-2012.00,Electronic medical record EMR software,3.0
1106,29-2012.00,Microsoft PowerPoint,3.0
1106,29-2012.00,Test result delivery software,3.0
1106,29-2012.00,Commercial plate reader software,3.0
1106,29-2012.00,National Instruments LabVIEW,3.0
1106,29-2012.00,Quality control software,3.0
1106,29-2012.00,Reading Comprehension,3.75
1106,29-2012.00,Sunquest Information Systems Sunquest Laboratory,3.0
1106,29-2012.00,Hematology laboratory workflow management software,3.0
1106,29-2012.00,Critical Thinking,3.25
1106,29-2012.00,Monitoring,3.0
1106,29-2012.00,MEDITECH software,3.0
1106,29-2012.00,Email software,3.0
1106,29-2012.00,Microsoft Word,3.0
1107,29-2012.00,Electronic medical record EMR software,3.0
1107,29-2012.00,Microsoft PowerPoint,3.0
1107,29-2012.00,Google Docs,3.0
1107,29-2012.00,Reimbursement screening software,3.0
1107,29-2012.00,Microscopic image capturing software,3.0
1107,29-2012.00,Commercial plate reader software,3.0
1107,29-2012.00,Database software,3.0
1107,29-2012.00,Quizlet,3.0
1107,29-2012.00,Sunquest Information Systems Sunquest Laboratory,3.0
1107,29-2012.00,Speaking,3.12
1107,29-2012.00,MEDITECH software,3.0
1107,29-2012.00,Mathematics,2.75
1107,29-2012.00,Email software,3.0
1107,29-2012.00,Monitoring,3.0
1108,19-1029.01,Salesforce software,3.0
1108,19-1029.01,dbSNP,3.0
1108,19-1029.01,Microsoft Azure software,3.0
1108,19-1029.01,Formula translation/translator FORTRAN,3.0
1108,19-1029.01,Microsoft Excel,3.0
1108,19-1029.01,R,3.0
1108,19-1029.01,ClustalW,3.0
1108,19-1029.01,Oracle PL/SQL,3.0
1108,19-1029.01,Apache HTTP Server,3.0
1108,19-1029.01,Extensible markup language XML,3.0
1108,19-1029.01,Bioconductor,3.0
1108,19-1029.01,DNA sequencing software,3.0
1108,19-1029.01,Active Listening,4.0
1108,19-1029.01,Python,3.0
1108,19-1029.01,JavaScript,3.0
1108,19-1029.01,Microsoft Access,3.0
1108,19-1029.01,Structured query language SQL,3.0
1108,19-1029.01,Life Technologies SOLiD,3.0
1108,19-1029.01,Relational database management software,3.0
1108,19-1029.01,Accelrys Pipeline Pilot,3.0
1108,19-1029.01,GenBank,3.0
1108,19-1029.01,NCBI RefSeq,3.0
1108,19-1029.01,jQuery,3.0
1108,19-1029.01,PostgreSQL,3.0
1108,19-1029.01,Microsoft Active Server Pages ASP,3.0
1108,19-1029.01,Object oriented development environment software,3.0
1108,19-1029.01,Life Technologies Vector NTI,3.0
1108,19-1029.01,Cufflinks,3.0
1108,19-1029.01,TopHat,3.0
1108,19-1029.01,Mathematics,3.88
1108,19-1029.01,Linux,3.0
1108,19-1029.01,Oracle Java,3.0
1108,19-1029.01,Learning Strategies,3.0
1108,19-1029.01,SAP software,3.0
1108,19-1029.01,Tableau,3.0
1108,19-1029.01,Apache Hadoop,3.0
1109,11-1021.00,HEAT Software GoldMine,3.0
1109,11-1021.00,Quest Erwin Data Modeler,3.0
1109,11-1021.00,Qlik Tech QlikView,3.0
1109,11-1021.00,Google Docs,3.0
1109,11-1021.00,StataCorp Stata,3.0
1109,11-1021.00,Tableau,3.0
1109,11-1021.00,Kronos Workforce Payroll,3.0
1109,11-1021.00,CNC Mastercam,3.0
1109,11-1021.00,AMG Teleran SalesInSync,3.0
1109,11-1021.00,Oracle Database,3.0
1109,11-1021.00,SAS,3.0
1109,11-1021.00,Dropbox,3.0
1109,11-1021.00,Sage 50 Accounting,3.0
1109,11-1021.00,Microsoft Visual Basic for Applications VBA,3.0
1109,11-1021.00,Mozilla Thunderbird,3.0
1109,11-1021.00,Siemens NX,3.0
1109,11-1021.00,Oracle E-Business Suite Financials,3.0
1109,11-1021.00,Screencastify,3.0
1109,11-1021.00,Apple Final Cut Pro,3.0
1109,11-1021.00,Realization Streamliner,3.0
1109,11-1021.00,MicroStrategy,3.0
1109,11-1021.00,Atlassian JIRA,3.0
1109,11-1021.00,Citrix cloud computing software,3.0
1109,11-1021.00,Deacom ERP,3.0
1109,11-1021.00,Dynamic Energy Systems MedAct,3.0
1109,11-1021.00,Adobe Photoshop,3.0
1109,11-1021.00,Oracle PeopleSoft,3.0
1109,11-1021.00,Google Slides,3.0
1109,11-1021.00,Microsoft Word,3.0
1109,11-1021.00,Microsoft SQL Server,3.0
1109,11-1021.00,Fund accounting software,3.0
1109,11-1021.00,HubSpot software,3.0
1109,11-1021.00,Sugar CRM,3.0
1109,11-1021.00,Adobe Acrobat,3.0
1109,11-1021.00,Salesforce.com Salesforce CRM,3.0
1109,11-1021.00,Critical Thinking,3.88
1109,11-1021.00,Amazon Web Services AWS software,3.0
1109,11-1021.00,McAfee,3.0
1109,11-1021.00,Sage MAS 500,3.0
1109,11-1021.00,Datawatch Monarch,3.0
1109,11-1021.00,Oracle Solaris,3.0
1109,11-1021.00,Mathematics,2.62
1109,11-1021.00,Atlassian Confluence,3.0
1109,11-1021.00,Minitab,3.0
1109,11-1021.00,SeaMonkey,3.0
1109,11-1021.00,Medical condition coding software,3.0
1109,11-1021.00,Database software,3.0
1109,11-1021.00,Oracle Business Intelligence Enterprise Edition,3.0
1109,11-1021.00,Speaking,4.0
1109,11-1021.00,Google Analytics,3.0
1109,11-1021.00,SAP software,3.0
1109,11-1021.00,Eko,3.0
1109,11-1021.00,Apache Hadoop,3.0
1111,29-2012.00,FileMaker Pro,3.0
1111,29-2012.00,Microsoft Outlook,3.0
1111,29-2012.00,Microscopic image capturing software,3.0
1111,29-2012.00,Microsoft Office software,3.0
1111,29-2012.00,Minitab,3.0
1111,29-2012.00,Active Listening,3.62
1111,29-2012.00,Quality control software,3.0
1111,29-2012.00,Test routing software,3.0
1111,29-2012.00,Hematology laboratory workflow management software,3.0
1111,29-2012.00,Critical Thinking,3.25
1111,29-2012.00,SAP software,3.0
1111,29-2012.00,Mathematics,2.75
1111,29-2012.00,Email software,3.0
1111,29-2012.00,Microsoft Word,3.0
1113,41-4012.00,HEAT Software GoldMine,3.0
1113,41-4012.00,Qlik Tech QlikView,3.0
1113,41-4012.00,NetSuite NetCRM,3.0
1113,41-4012.00,Tax software,3.0
1113,41-4012.00,Blink,3.0
1113,41-4012.00,Microsoft Publisher,3.0
1113,41-4012.00,Facebook,3.0
1113,41-4012.00,Sage 50 Accounting,3.0
1113,41-4012.00,Google Ads,3.0
1113,41-4012.00,Social media sites,3.0
1113,41-4012.00,Ardexus Mode,3.0
1113,41-4012.00,MASterMind,3.0
1113,41-4012.00,Oracle E-Business Suite Financials,3.0
1113,41-4012.00,Apple macOS,3.0
1113,41-4012.00,Microsoft Project,3.0
1113,41-4012.00,Microsoft Dynamics CRM,3.0
1113,41-4012.00,SSA Global BPCS,3.0
1113,41-4012.00,Eclipse IDE,3.0
1113,41-4012.00,Active Listening,4.0
1113,41-4012.00,LogMeIn GoToWebinar,3.0
1113,41-4012.00,Speaking,4.0
1113,41-4012.00,Airtable,3.0
1113,41-4012.00,Microsoft Internet Explorer,3.0
1113,41-4012.00,NetSuite ERP,3.0
1113,41-4012.00,Oracle PeopleSoft,3.0
1113,41-4012.00,Hypertext markup language HTML,3.0
1113,41-4012.00,Microsoft Office software,3.0
1113,41-4012.00,Virtual private networking VPN software,3.0
1113,41-4012.00,Fund accounting software,3.0
1113,41-4012.00,3M Post-it App,3.0
1113,41-4012.00,Yardi software,3.0
1113,41-4012.00,Ardexus TASC,3.0
1113,41-4012.00,Cisco Webex,3.0
1113,41-4012.00,Microsoft Visual Basic,3.0
1113,41-4012.00,Microsoft OneNote,3.0
1113,41-4012.00,ACT! Premium,3.0
1113,41-4012.00,Oracle Hyperion,3.0
1113,41-4012.00,SAP Business Objects,3.0
1113,41-4012.00,Epic Systems,3.0
1113,41-4012.00,ESRI ArcGIS software,3.0
1113,41-4012.00,Microsoft PowerPoint,3.0
1113,41-4012.00,Voice over internet protocol VoIP system software,3.0
1113,41-4012.00,Adobe InDesign,3.0
1113,41-4012.00,Intuit QuickBooks,3.0
1113,41-4012.00,Root Systems SPS Process Management,3.0
1113,41-4012.00,Database software,3.0
1113,41-4012.00,Learning Strategies,2.25
1113,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0
1113,41-4012.00,Microsoft SharePoint,3.0
1113,41-4012.00,HubSpot software,3.0
1113,41-4012.00,SAP software,3.0
1113,41-4012.00,Eko,3.0
1114,41-4012.00,Tableau,3.0
1114,41-4012.00,NetSuite NetCRM,3.0
1114,41-4012.00,Microsoft Excel,3.0
1114,41-4012.00,Blink,3.0
1114,41-4012.00,Facebook,3.0
1114,41-4012.00,SalesInSync,3.0
1114,41-4012.00,Sage 50 Accounting,3.0
1114,41-4012.00,Oracle Eloqua,3.0
1114,41-4012.00,Microsoft Dynamics GP,3.0
1114,41-4012.00,Commence Application Suite,3.0
1114,41-4012.00,Oracle WebLogic Server,3.0
1114,41-4012.00,MASterMind,3.0
1114,41-4012.00,UNIX,3.0
1114,41-4012.00,Eclipse IDE,3.0
1114,41-4012.00,YouTube,3.0
1114,41-4012.00,Aptean Onyx CRM,3.0
1114,41-4012.00,Skype,3.0
1114,41-4012.00,Oracle Fusion Applications,3.0
1114,41-4012.00,Airtable,3.0
1114,41-4012.00,Citrix cloud computing software,3.0
1114,41-4012.00,SmugMug Flickr,3.0
1114,41-4012.00,Delphi Technology,3.0
1114,41-4012.00,Microsoft Internet Explorer,3.0
1114,41-4012.00,Google Slides,3.0
1114,41-4012.00,NetSuite ERP,3.0
1114,41-4012.00,interlinkONE,3.0
1114,41-4012.00,Adobe Dreamweaver,3.0
1114,41-4012.00,Microsoft Access,3.0
1114,41-4012.00,Fund accounting software,3.0
1114,41-4012.00,Relational database management software,3.0
1114,41-4012.00,Yardi software,3.0
1114,41-4012.00,Adobe Acrobat,3.0
1114,41-4012.00,Google Meet,3.0
1114,41-4012.00,Microsoft Visual Basic,3.0
1114,41-4012.00,Microsoft OneNote,3.0
1114,41-4012.00,ACT! Premium,3.0
1114,41-4012.00,Oracle Hyperion,3.0
1114,41-4012.00,Maximizer Software Maximizer Enterprise,3.0
1114,41-4012.00,Marketo Marketing Automation,3.0
1114,41-4012.00,ESRI ArcGIS software,3.0
1114,41-4012.00,Science,1.0
1114,41-4012.00,Advantage Signature Marketing Group Web Master,3.0
1114,41-4012.00,IBM SPSS Statistics,3.0
1114,41-4012.00,Computerized call calendars,3.0
1114,41-4012.00,Medical condition coding software,3.0
1114,41-4012.00,Blackboard software,3.0
1114,41-4012.00,Learning Strategies,2.25
1114,41-4012.00,Geographic information system GIS software,3.0
1114,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0
1114,41-4012.00,Speaking,4.0
1114,41-4012.00,HubSpot software,3.0
1114,41-4012.00,Eko,3.0
1115,19-1029.01,Salesforce software,3.0
1115,19-1029.01,Canu,3.0
1115,19-1029.01,Microsoft Visual Studio,3.0
1115,19-1029.01,Microsoft Excel,3.0
1115,19-1029.01,Perl,3.0
1115,19-1029.01,Oracle Database,3.0
1115,19-1029.01,C,3.0
1115,19-1029.01,SAS,3.0
1115,19-1029.01,Docker,3.0
1115,19-1029.01,Scala,3.0
1115,19-1029.01,UNIX,3.0
1115,19-1029.01,Python,3.0
1115,19-1029.01,Shell script,3.0
1115,19-1029.01,Tibco S-PLUS,3.0
1115,19-1029.01,TIBCO Spotfire S+,3.0
1115,19-1029.01,Primer3,3.0
1115,19-1029.01,Reading Comprehension,4.38
1115,19-1029.01,Microsoft SQL Server,3.0
1115,19-1029.01,Microsoft Office software,3.0
1115,19-1029.01,Velvet,3.0
1115,19-1029.01,Git,3.0
1115,19-1029.01,jQuery,3.0
1115,19-1029.01,PostgreSQL,3.0
1115,19-1029.01,Object oriented development environment software,3.0
1115,19-1029.01,Life Technologies Vector NTI,3.0
1115,19-1029.01,Bioconductor software,3.0
1115,19-1029.01,Bash,3.0
1115,19-1029.01,Mathematics,3.88
1115,19-1029.01,BLAT,3.0
1115,19-1029.01,Microsoft PowerPoint,3.0
1115,19-1029.01,BWA,3.0
1115,19-1029.01,C#,3.0
1115,19-1029.01,PHP,3.0
1115,19-1029.01,Web browser software,3.0
1115,19-1029.01,Active Learning,3.88
1115,19-1029.01,The MathWorks MATLAB,3.0
1116,11-1021.00,Google Docs,3.0
1116,11-1021.00,Salesforce software,3.0
1116,11-1021.00,Tax software,3.0
1116,11-1021.00,Slack,3.0
1116,11-1021.00,Kronos Workforce Payroll,3.0
1116,11-1021.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1116,11-1021.00,Oracle Database,3.0
1116,11-1021.00,Facebook,3.0
1116,11-1021.00,IBM Notes,3.0
1116,11-1021.00,Oracle Eloqua,3.0
1116,11-1021.00,Microsoft Visual Basic for Applications VBA,3.0
1116,11-1021.00,Mozilla Thunderbird,3.0
1116,11-1021.00,Oracle Taleo,3.0
1116,11-1021.00,Human resource management software HRMS,3.0
1116,11-1021.00,vtiger CRM,3.0
1116,11-1021.00,Customer information control system CICS,3.0
1116,11-1021.00,LinkedIn,3.0
1116,11-1021.00,YouTube,3.0
1116,11-1021.00,Autodesk AutoCAD,3.0
1116,11-1021.00,Oracle PeopleSoft Financials,3.0
1116,11-1021.00,Active Learning,3.62
1116,11-1021.00,GroupMe,3.0
1116,11-1021.00,Atlassian JIRA,3.0
1116,11-1021.00,Airtable,3.0
1116,11-1021.00,Shell script,3.0
1116,11-1021.00,Deacom ERP,3.0
1116,11-1021.00,Dynamic Energy Systems MedAct,3.0
1116,11-1021.00,Microsoft Internet Explorer,3.0
1116,11-1021.00,Adobe Photoshop,3.0
1116,11-1021.00,Oracle PeopleSoft,3.0
1116,11-1021.00,NetSuite ERP,3.0
1116,11-1021.00,Puppet,3.0
1116,11-1021.00,Act!,3.0
1116,11-1021.00,ADP Workforce Now,3.0
1116,11-1021.00,Microsoft Office software,3.0
1116,11-1021.00,Yardi software,3.0
1116,11-1021.00,Microsoft Visual Basic,3.0
1116,11-1021.00,Microsoft OneNote,3.0
1116,11-1021.00,IBM Power Systems software,3.0
1116,11-1021.00,Google Drive,3.0
1116,11-1021.00,Microsoft Outlook,3.0
1116,11-1021.00,IBM SPSS Statistics,3.0
1116,11-1021.00,LexisNexis,3.0
1116,11-1021.00,Teradata Database,3.0
1116,11-1021.00,Database software,3.0
1116,11-1021.00,Learning Strategies,3.0
1116,11-1021.00,Oracle Business Intelligence Enterprise Edition,3.0
1116,11-1021.00,Supervisory control and data acquisition SCADA software,3.0
1116,11-1021.00,Blackbaud The Raiser's Edge,3.0
1116,11-1021.00,Apache Hadoop,3.0
1116,11-1021.00,Eko,3.0
1116,11-1021.00,The MathWorks MATLAB,3.0
1116,11-1021.00,Monitoring,4.0
1117,41-4012.00,NetSuite NetCRM,3.0
1117,41-4012.00,Data entry software,3.0
1117,41-4012.00,Blink,3.0
1117,41-4012.00,Oracle Database,3.0
1117,41-4012.00,SAS,3.0
1117,41-4012.00,IBM Notes,3.0
1117,41-4012.00,Sage 50 Accounting,3.0
1117,41-4012.00,Commence Application Suite,3.0
1117,41-4012.00,Zoom,3.0
1117,41-4012.00,MASterMind,3.0
1117,41-4012.00,Apache Groovy,3.0
1117,41-4012.00,Adobe Illustrator,3.0
1117,41-4012.00,Microsoft Project,3.0
1117,41-4012.00,Screencastify,3.0
1117,41-4012.00,Google Classroom,3.0
1117,41-4012.00,Microsoft Dynamics CRM,3.0
1117,41-4012.00,NortonLifeLock cybersecurity software,3.0
1117,41-4012.00,Active Learning,3.12
1117,41-4012.00,Aptean Onyx CRM,3.0
1117,41-4012.00,GroupMe,3.0
1117,41-4012.00,Oracle Fusion Applications,3.0
1117,41-4012.00,Airtable,3.0
1117,41-4012.00,Mozilla Firefox,3.0
1117,41-4012.00,Delphi Technology,3.0
1117,41-4012.00,FaceTime,3.0
1117,41-4012.00,Microsoft Word,3.0
1117,41-4012.00,interlinkONE,3.0
1117,41-4012.00,Microsoft Access,3.0
1117,41-4012.00,Microsoft Office software,3.0
1117,41-4012.00,Sales force automation software,3.0
1117,41-4012.00,Fund accounting software,3.0
1117,41-4012.00,Contract Central,3.0
1117,41-4012.00,Adobe Acrobat,3.0
1117,41-4012.00,Cisco Webex,3.0
1117,41-4012.00,Google Meet,3.0
1117,41-4012.00,Critical Thinking,3.5
1117,41-4012.00,Microsoft OneNote,3.0
1117,41-4012.00,ACT! Premium,3.0
1117,41-4012.00,Microsoft Visual Basic,3.0
1117,41-4012.00,Google Drive,3.0
1117,41-4012.00,IBM Power Systems software,3.0
1117,41-4012.00,McAfee,3.0
1117,41-4012.00,Tigerpaw,3.0
1117,41-4012.00,Science,1.0
1117,41-4012.00,Microsoft PowerPoint,3.0
1117,41-4012.00,Adobe InDesign,3.0
1117,41-4012.00,Advantage Signature Marketing Group Web Master,3.0
1117,41-4012.00,Intuit QuickBooks,3.0
1117,41-4012.00,IBM SPSS Statistics,3.0
1117,41-4012.00,Computerized call calendars,3.0
1117,41-4012.00,HubSpot software,3.0
1117,41-4012.00,Eko,3.0
1118,41-4011.00,Microsoft Azure software,3.0
1118,41-4011.00,AMG Teleran SalesInSync,3.0
1118,41-4011.00,R,3.0
1118,41-4011.00,Oracle Database,3.0
1118,41-4011.00,Microsoft Publisher,3.0
1118,41-4011.00,Google Ads,3.0
1118,41-4011.00,Microsoft Project,3.0
1118,41-4011.00,FileMaker Pro,3.0
1118,41-4011.00,LogMeIn GoToMeeting,3.0
1118,41-4011.00,Google Workspace software,3.0
1118,41-4011.00,Scheduling software,3.0
1118,41-4011.00,Google Analytics,3.0
1118,41-4011.00,NetSuite ERP,3.0
1118,41-4011.00,Microsoft Access,3.0
1118,41-4011.00,Microsoft Office software,3.0
1118,41-4011.00,Enterprise application integration EAI software,3.0
1118,41-4011.00,Writing,3.38
1118,41-4011.00,Salesforce.com Salesforce CRM,3.0
1118,41-4011.00,ActionWare,3.0
1118,41-4011.00,Mathematics,2.88
1118,41-4011.00,Teradata Database,3.0
1118,41-4011.00,InsideSales.com,3.0
1118,41-4011.00,Microsoft SharePoint,3.0
1118,41-4011.00,Microsoft Dynamics,3.0
1118,41-4011.00,AdTrack Customer Acquisition Management CAM,3.0
1118,41-4011.00,Active Learning,3.5
1119,41-4012.00,Tableau,3.0
1119,41-4012.00,Qlik Tech QlikView,3.0
1119,41-4012.00,NetSuite NetCRM,3.0
1119,41-4012.00,SamePage StudioCRM,3.0
1119,41-4012.00,Data entry software,3.0
1119,41-4012.00,Oracle Primavera Enterprise Project Portfolio Management,3.0
1119,41-4012.00,Microsoft Teams,3.0
1119,41-4012.00,Google Ads,3.0
1119,41-4012.00,Sage 50 Accounting,3.0
1119,41-4012.00,Extensible markup language XML,3.0
1119,41-4012.00,Microsoft Dynamics GP,3.0
1119,41-4012.00,Mozilla Thunderbird,3.0
1119,41-4012.00,Social media sites,3.0
1119,41-4012.00,Microsoft Visio,3.0
1119,41-4012.00,Commence Application Suite,3.0
1119,41-4012.00,Oracle WebLogic Server,3.0
1119,41-4012.00,Apple macOS,3.0
1119,41-4012.00,FileMaker Pro,3.0
1119,41-4012.00,Microsoft Project,3.0
1119,41-4012.00,Screencastify,3.0
1119,41-4012.00,Google Classroom,3.0
1119,41-4012.00,Eclipse IDE,3.0
1119,41-4012.00,Skype,3.0
1119,41-4012.00,Speaking,4.0
1119,41-4012.00,SmugMug Flickr,3.0
1119,41-4012.00,Soffront CRM Portal,3.0
1119,41-4012.00,Oracle PeopleSoft,3.0
1119,41-4012.00,Microsoft Word,3.0
1119,41-4012.00,Virtual private networking VPN software,3.0
1119,41-4012.00,Fund accounting software,3.0
1119,41-4012.00,Relational database management software,3.0
1119,41-4012.00,Contract Central,3.0
1119,41-4012.00,Sage SalesLogix,3.0
1119,41-4012.00,Ardexus TASC,3.0
1119,41-4012.00,IBM Power Systems software,3.0
1119,41-4012.00,Google Drive,3.0
1119,41-4012.00,McAfee,3.0
1119,41-4012.00,ESRI ArcGIS software,3.0
1119,41-4012.00,Microsoft PowerPoint,3.0
1119,41-4012.00,Science,1.0
1119,41-4012.00,Microsoft Outlook,3.0
1119,41-4012.00,Advantage Signature Marketing Group Web Master,3.0
1119,41-4012.00,IBM SPSS Statistics,3.0
1119,41-4012.00,LexisNexis,3.0
1119,41-4012.00,Computerized call calendars,3.0
1119,41-4012.00,Geographic information system GIS software,3.0
1119,41-4012.00,Oracle Business Intelligence Enterprise Edition,3.0
1119,41-4012.00,Writing,3.25
1119,41-4012.00,Google Analytics,3.0
1119,41-4012.00,SAP software,3.0
1119,41-4012.00,Eko,3.0
1119,41-4012.00,Novo Customer Tracking Software,3.0
1120,19-1029.01,Canu,3.0
1120,19-1029.01,StataCorp Stata,3.0
1120,19-1029.01,Formula translation/translator FORTRAN,3.0
1120,19-1029.01,Microsoft Excel,3.0
1120,19-1029.01,Perl,3.0
1120,19-1029.01,C,3.0
1120,19-1029.01,SAS,3.0
1120,19-1029.01,Apache HTTP Server,3.0
1120,19-1029.01,Docker,3.0
1120,19-1029.01,Microsoft SQL Server Reporting Services SSRS,3.0
1120,19-1029.01,Bioconductor,3.0
1120,19-1029.01,DNA sequencing software,3.0
1120,19-1029.01,C++,3.0
1120,19-1029.01,Python,3.0
1120,19-1029.01,Oracle JavaServer Pages JSP,3.0
1120,19-1029.01,BioPerl,3.0
1120,19-1029.01,GitHub,3.0
1120,19-1029.01,Tibco S-PLUS,3.0
1120,19-1029.01,Primer3,3.0
1120,19-1029.01,Velvet,3.0
1120,19-1029.01,Cytel StatXact,3.0
1120,19-1029.01,Writing,4.0
1120,19-1029.01,Apache Accumulo,3.0
1120,19-1029.01,GenBank,3.0
1120,19-1029.01,Critical Thinking,4.0
1120,19-1029.01,Object oriented development environment software,3.0
1120,19-1029.01,Cufflinks,3.0
1120,19-1029.01,TopHat,3.0
1120,19-1029.01,Mathematics,3.88
1120,19-1029.01,BLAT,3.0
1120,19-1029.01,Microsoft PowerPoint,3.0
1120,19-1029.01,Oracle Java,3.0
1120,19-1029.01,RNA sequencing software,3.0
1120,19-1029.01,Microsoft SharePoint,3.0
1120,19-1029.01,Tableau,3.0
1120,19-1029.01,The MathWorks MATLAB,3.0
1121,11-1021.00,Quest Erwin Data Modeler,3.0
1121,11-1021.00,Google Docs,3.0
1121,11-1021.00,Salesforce software,3.0
1121,11-1021.00,StataCorp Stata,3.0
1121,11-1021.00,Tax software,3.0
1121,11-1021.00,Kronos Workforce Payroll,3.0
1121,11-1021.00,R,3.0
1121,11-1021.00,Google Ads,3.0
1121,11-1021.00,Sage 50 Accounting,3.0
1121,11-1021.00,Extensible markup language XML,3.0
1121,11-1021.00,Microsoft Dynamics GP,3.0
1121,11-1021.00,Microsoft Visio,3.0
1121,11-1021.00,Oracle Taleo,3.0
1121,11-1021.00,Siemens NX,3.0
1121,11-1021.00,Oracle E-Business Suite Financials,3.0
1121,11-1021.00,Apple macOS,3.0
1121,11-1021.00,FileMaker Pro,3.0
1121,11-1021.00,Microsoft Project,3.0
1121,11-1021.00,Nagios,3.0
1121,11-1021.00,MicroStrategy,3.0
1121,11-1021.00,YouTube,3.0
1121,11-1021.00,GroupMe,3.0
1121,11-1021.00,Oracle PeopleSoft Financials,3.0
1121,11-1021.00,Vanguard Software Vanguard Sales Manager,3.0
1121,11-1021.00,Citrix cloud computing software,3.0
1121,11-1021.00,Deacom ERP,3.0
1121,11-1021.00,Dynamic Energy Systems MedAct,3.0
1121,11-1021.00,Splunk Enterprise,3.0
1121,11-1021.00,Adobe Photoshop,3.0
1121,11-1021.00,Veritas NetBackup,3.0
1121,11-1021.00,Puppet,3.0
1121,11-1021.00,Microsoft Word,3.0
1121,11-1021.00,Act!,3.0
1121,11-1021.00,Fund accounting software,3.0
1121,11-1021.00,PostgreSQL,3.0
1121,11-1021.00,Critical Thinking,3.88
1121,11-1021.00,Microsoft Visual Basic,3.0
1121,11-1021.00,IBM Power Systems software,3.0
1121,11-1021.00,SAP Business Objects,3.0
1121,11-1021.00,Maximizer Software Maximizer Enterprise,3.0
1121,11-1021.00,Marketo Marketing Automation,3.0
1121,11-1021.00,Datawatch Monarch,3.0
1121,11-1021.00,Mathematics,2.62
1121,11-1021.00,Science,1.5
1121,11-1021.00,Microsoft Outlook,3.0
1121,11-1021.00,LexisNexis,3.0
1121,11-1021.00,Microsoft Windows,3.0
1121,11-1021.00,Database software,3.0
1121,11-1021.00,IBM Domino,3.0
1121,11-1021.00,Geographic information system GIS software,3.0
1121,11-1021.00,Microsoft Dynamics,3.0
1121,11-1021.00,Google Analytics,3.0
1121,11-1021.00,SAP software,3.0
1124,11-1021.00,Tableau,3.0
1124,11-1021.00,Google Docs,3.0
1124,11-1021.00,Tax software,3.0
1124,11-1021.00,Kronos Workforce Payroll,3.0
1124,11-1021.00,R,3.0
1124,11-1021.00,Oracle Database,3.0
1124,11-1021.00,SAS,3.0
1124,11-1021.00,Adobe Creative Cloud software,3.0
