EmployeeNumber,ONET_SOC_Code,Missing_Skill_Name,Importance_Weight,Recommended_Course_ID,Recommended_Course_Title,Match_Similarity
758,29-2012.00,National Instruments LabVIEW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
758,29-2012.00,Quizlet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
758,29-2012.00,Learning Strategies,2.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
758,29-2012.00,Reading Comprehension,3.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
758,29-2012.00,Medical system integration software,3.0,CRS-103,Python & Software Engineering Architecture,0.439
758,29-2012.00,Billing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
758,29-2012.00,Email software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
758,29-2012.00,Monitoring,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Google Docs,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Slack,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Kronos Workforce Payroll,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Data entry software,3.0,CRS-103,Python & Software Engineering Architecture,0.4034
760,13-1071.00,Oracle Primavera Enterprise Project Portfolio Management,3.0,CRS-107,Agile Project Management & Operations,0.4044
760,13-1071.00,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
760,13-1071.00,Job posting software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
760,13-1071.00,Sage 50 Accounting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Oracle Eloqua,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Zoom,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,BrightMove Applicant Tracking System,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Oracle WebLogic Server,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Apple macOS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Oracle E-Business Suite Financials,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
760,13-1071.00,Adobe Illustrator,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Microsoft Project,3.0,CRS-107,Agile Project Management & Operations,0.2332
760,13-1071.00,Background checking software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
760,13-1071.00,Microsoft SQL Server Reporting Services SSRS,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3771
760,13-1071.00,TempWorks recruiting and staffing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
760,13-1071.00,LinkedIn,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Kronos Workforce Timekeeper,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Bullhorn Applicant Tracking System,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Oracle PeopleSoft Financials,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Airtable,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Oracle PeopleSoft Human Capital Management,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
760,13-1071.00,Adobe Photoshop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Hypertext markup language HTML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,NetSuite ERP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,FaceTime,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Reading Comprehension,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Intelius,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,HireLogic PowerPlace,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Micro J Systems PcHunter,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,COATSsql,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Adobe Dreamweaver,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Main Sequence Technologies PCRecruiter Resume Inhaler,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,MPAY Millennium,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Adobe Acrobat,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,SAP software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
760,13-1071.00,Main Sequence Technologies PCRecruiter,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Advanced business application programming ABAP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3363
760,13-1071.00,Oracle Solaris,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Google,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Science,1.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Microsoft Outlook,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
760,13-1071.00,Adobe InDesign,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Intuit QuickBooks,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Safari Software Products Safari,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
760,13-1071.00,VCG Pointwing,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,LexisNexis,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Enterprise JavaBeans,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Oracle JD Edwards EnterpriseOne,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Assessment software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
760,13-1071.00,Vendor management system software,3.0,CRS-103,Python & Software Engineering Architecture,0.2532
760,13-1071.00,Oracle Business Intelligence Enterprise Edition,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4244
760,13-1071.00,Writing,3.88,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Microsoft Dynamics,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
760,13-1071.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Adobe LifeCycle Enterprise Suite,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Tableau,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Recruitpoint.net,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
760,13-1071.00,Staffing Solutions Enterprises Staff Matrix,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,StataCorp Stata,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Microsoft Azure software,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2309
762,41-4011.00,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
762,41-4011.00,SAS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,IBM InfoSphere DataStage,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,YouTube,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Oracle Fusion Applications,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,NetSuite ERP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Virtual private networking VPN software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
762,41-4011.00,Enterprise application integration EAI software,3.0,CRS-103,Python & Software Engineering Architecture,0.439
762,41-4011.00,Salesforce.com Salesforce CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Critical Thinking,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
762,41-4011.00,McAfee,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Science,1.5,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
762,41-4011.00,Voice over internet protocol VoIP system software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
762,41-4011.00,Intuit QuickBooks,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Teradata Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,InsideSales.com,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
762,41-4011.00,Microsoft Dynamics,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
762,41-4011.00,AdTrack Customer Acquisition Management CAM,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
762,41-4011.00,Web browser software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
762,41-4011.00,SAP Sybase SQL Anywhere,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
762,41-4011.00,Monitoring,3.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Microsoft Visual Studio,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
763,19-1029.01,Canu,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Data visualization software,3.0,CRS-103,Python & Software Engineering Architecture,0.4034
763,19-1029.01,dbSNP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Formula translation/translator FORTRAN,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
763,19-1029.01,Genome Analysis Toolkit GATK,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,C,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,ClustalW,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Oracle Database,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Oracle PL/SQL,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
763,19-1029.01,Extensible markup language XML,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Public genomic databases,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
763,19-1029.01,DNA sequencing software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
763,19-1029.01,UNIX,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Oracle JavaServer Pages JSP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,BioPerl,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,GitHub,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Tibco S-PLUS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,TIBCO Spotfire S+,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Microsoft SQL Server,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
763,19-1029.01,Cytel StatXact,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Life Technologies SOLiD,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Apache Accumulo,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Critical Thinking,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.4326
763,19-1029.01,Roche 454 Life Sciences GS Data Analysis,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.2711
763,19-1029.01,Django,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Object oriented development environment software,3.0,CRS-103,Python & Software Engineering Architecture,0.5377
763,19-1029.01,Cufflinks,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,GenePattern,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,User interface design software,3.0,CRS-103,Python & Software Engineering Architecture,0.439
763,19-1029.01,C#,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Learning Strategies,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
763,19-1029.01,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
763,19-1029.01,Ruby,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
763,19-1029.01,Monitoring,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,HEAT Software GoldMine,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
764,41-4011.00,AMG Teleran SalesInSync,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Microsoft Excel,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.4618
764,41-4011.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
764,41-4011.00,Google Ads,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Zoom,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,IBM InfoSphere DataStage,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,LogMeIn GoToMeeting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Active Listening,4.12,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
764,41-4011.00,LogMeIn GoToWebinar,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Google Workspace software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
764,41-4011.00,Google Analytics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,NetSuite ERP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Microsoft Exchange,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
764,41-4011.00,Writing,3.38,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Amazon Web Services AWS software,3.0,CRS-104,AWS Cloud Infrastructure & DevOps,0.5471
764,41-4011.00,Oracle Hyperion,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,ActionWare,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Microsoft PowerPoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
764,41-4011.00,IBM SPSS Statistics,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,LexisNexis,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
764,41-4011.00,Learning Strategies,2.75,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
764,41-4011.00,Microsoft SharePoint,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
764,41-4011.00,Microsoft Dynamics,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
764,41-4011.00,AdTrack Customer Acquisition Management CAM,3.0,CRS-106,Technical Sales & Enterprise Negotiation,0.2433
764,41-4011.00,SAP Sybase SQL Anywhere,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
766,41-4012.00,NetSuite NetCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,SamePage StudioCRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Microsoft Teams,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
766,41-4012.00,Microsoft Publisher,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
766,41-4012.00,IBM Notes,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Oracle Eloqua,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Microsoft Dynamics GP,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
766,41-4012.00,Ardexus Mode,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,vtiger CRM,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,MASterMind,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Microsoft Dynamics CRM,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
766,41-4012.00,FileMaker Pro,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,HydraNet,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,LogMeIn GoToMeeting,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Active Listening,4.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.3059
766,41-4012.00,LogMeIn GoToWebinar,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Autodesk AutoCAD,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,GroupMe,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Airtable,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Citrix cloud computing software,3.0,CRS-103,Python & Software Engineering Architecture,0.2195
766,41-4012.00,Mozilla Firefox,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Delphi Technology,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Microsoft Internet Explorer,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
766,41-4012.00,SmugMug Flickr,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Adobe Photoshop,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,NetSuite ERP,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Healthcare common procedure coding system HCPCS,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,FaceTime,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Microsoft Word,3.0,CRS-102,Enterprise Data Analytics & Microsoft Excel,0.3265
766,41-4012.00,Google Slides,3.0,CRS-101,Critical Thinking & Strategic Problem Solving,0.0
766,41-4012.00,Virtual private networking VPN software,3.0,CRS-103,Python & Software Engineering Architecture,0.3104
